Segment ID,Child ID,Classification
16638,038,1
16639,038,1
16640,038,1
16641,038,1
16642,038,1
16643,038,1
16644,038,1
16645,038,1
16646,038,1
16647,038,1
16648,038,1
16649,038,1
16650,038,1
16651,038,1
16652,038,1
16653,038,1
16654,038,1
16655,038,1
16656,038,1
16657,038,1
16658,038,1
16659,038,1
16660,038,1
16661,038,1
16662,038,1
16663,038,1
16664,038,1
16665,038,1
16666,038,1
16667,038,1
16668,038,1
16669,038,1
16670,038,1
16671,038,1
16672,038,1
16673,038,1
16674,038,1
16675,038,1
16676,038,1
16677,038,1
16678,038,1
16679,038,1
16680,038,1
16681,038,1
16682,038,1
16683,038,1
16684,038,1
16685,038,1
16686,038,1
16687,038,1
16688,038,1
16689,038,1
16690,038,1
16691,038,1
16692,038,1
16693,038,1
16694,038,1
16695,038,1
16696,038,1
16697,038,1
16698,038,1
16699,038,1
16700,038,1
16701,038,1
16702,038,1
16703,038,1
16704,038,1
16705,038,1
16706,038,1
16707,038,1
16708,038,1
16709,038,1
16710,038,1
16711,038,1
16712,038,1
16713,038,1
16714,038,1
16715,038,1
16716,038,1
16717,038,1
16718,038,1
16719,038,1
16720,038,1
16721,038,1
16722,038,1
16723,038,1
16724,038,1
16725,038,1
16726,038,1
16727,038,1
16728,038,1
16729,038,1
16730,038,1
16731,038,1
16732,038,1
16733,038,1
16734,038,1
16735,038,1
16736,038,1
16737,038,1
16738,038,1
16739,038,1
16740,038,1
16741,038,1
16742,038,1
16743,038,1
16744,038,1
16745,038,1
16746,038,1
16747,038,1
16748,038,1
16749,038,1
16750,038,1
16751,038,1
16752,038,1
16753,038,1
16754,038,1
16755,038,1
16756,038,1
16757,038,1
16758,038,1
16759,038,1
16760,038,1
16761,038,1
16762,038,1
16763,038,1
16764,038,1
16765,038,1
16766,038,1
16767,038,1
16768,038,1
16769,038,1
16770,038,1
16771,038,1
16772,038,1
16773,038,1
16774,038,1
16775,038,1
16776,038,1
16777,038,1
16778,038,1
16779,038,1
16780,038,1
16781,038,1
16782,038,1
16783,038,1
16784,038,1
16785,038,1
16786,038,1
16787,038,1
16788,038,1
16789,038,1
16790,038,1
16791,038,1
16792,038,1
16793,038,1
16794,038,1
16795,038,1
16796,038,1
16797,038,1
16798,038,1
16799,038,1
16800,038,1
16801,038,1
16802,038,1
16803,038,1
16804,038,1
16805,038,1
16806,038,1
16807,038,1
16808,038,1
16809,038,1
16810,038,1
16811,038,1
16812,038,1
16813,038,1
16814,038,1
16815,038,1
16816,038,1
16817,038,1
16818,038,1
16819,038,1
16820,038,1
16821,038,1
16822,038,1
16823,038,1
16824,038,1
16825,038,1
16826,038,1
16827,038,1
16828,038,1
16829,038,1
16830,038,1
16831,038,1
16832,038,1
16833,038,1
16834,038,1
16835,038,1
16836,038,1
16837,038,1
16838,038,1
16839,038,1
16840,038,1
16841,038,1
16842,038,1
16843,038,1
16844,038,1
16845,038,1
16846,038,1
16847,038,1
16848,038,1
16849,038,1
16850,038,1
16851,038,1
16852,038,1
16853,038,1
16854,038,1
16855,038,1
16856,038,1
16857,038,1
16858,038,1
16859,038,1
16860,038,1
16861,038,1
16862,038,1
16863,038,1
16864,038,1
16865,039,1
16866,039,1
16867,039,1
16868,039,1
16869,039,1
16870,039,1
16871,039,1
16872,039,1
16873,039,1
16874,039,1
16875,039,1
16876,039,1
16877,039,1
16878,039,1
16879,039,1
16880,039,1
16881,039,1
16882,039,1
16883,039,1
16884,039,1
16885,039,1
16886,039,1
16887,039,1
16888,039,1
16889,039,1
16890,039,1
16891,039,1
16892,039,1
16893,039,1
16894,039,1
16895,039,1
16896,039,1
16897,039,1
16898,039,1
16899,039,1
16900,039,1
16901,039,1
16902,039,1
16903,039,1
16904,039,1
16905,039,1
16906,039,1
16907,039,1
16908,039,1
16909,039,1
16910,039,1
16911,039,1
16912,039,1
16913,039,1
16914,039,1
16915,039,1
16916,039,1
16917,039,1
16918,039,1
16919,039,1
16920,039,1
16921,039,1
16922,039,1
16923,039,1
16924,039,1
16925,039,1
16926,039,1
16927,039,1
16928,039,1
16929,039,1
16930,039,1
16931,039,1
16932,039,1
16933,039,1
16934,039,1
16935,039,1
16936,039,1
16937,039,1
16938,039,1
16939,039,1
16940,039,1
16941,039,1
16942,039,1
16943,039,1
16944,039,1
16945,039,1
16946,039,1
16947,039,1
16948,039,1
16949,039,1
16950,039,1
16951,039,1
16952,039,1
16953,039,1
16954,039,1
16955,039,1
16956,039,1
16957,039,1
16958,039,1
16959,039,1
16960,039,1
16961,039,1
16962,039,1
16963,039,1
16964,039,1
16965,039,1
16966,039,1
16967,039,1
16968,039,1
16969,039,1
16970,039,1
16971,039,1
16972,039,1
16973,039,1
16974,039,1
16975,039,1
16976,039,1
16977,039,1
16978,039,1
16979,039,1
16980,039,1
16981,039,1
16982,039,1
16983,039,1
16984,039,1
16985,039,1
16986,039,1
16987,039,1
16988,039,1
16989,039,1
16990,039,1
16991,039,1
16992,039,1
16993,039,1
16994,039,1
16995,039,1
16996,039,1
16997,039,1
16998,039,1
16999,039,1
17000,039,1
17001,039,1
17002,039,1
17003,039,1
17004,039,1
17005,039,1
17006,039,1
17007,039,1
17008,039,1
17009,039,1
17010,039,1
17011,039,1
17012,039,1
17013,039,1
17014,039,1
17015,039,1
17016,039,1
17017,039,1
17018,039,1
17019,039,1
17020,039,1
17021,039,1
17022,039,1
17023,039,1
17024,039,1
17025,039,1
17026,039,1
17027,039,1
17028,039,1
17029,039,1
17030,039,1
17031,039,1
17032,039,1
17033,039,1
17034,039,1
17035,039,1
17036,039,1
17037,039,1
17038,039,1
17039,039,1
17040,039,1
17041,039,1
17042,039,1
17043,039,1
17044,039,1
17045,039,1
17046,039,1
17047,039,1
17048,039,1
17049,039,1
17050,039,1
17051,039,1
17052,039,1
17053,039,1
17054,039,1
17055,039,1
17056,039,1
17057,039,1
17058,039,1
17059,039,1
17060,039,1
17061,039,1
17062,039,1
17063,039,1
17064,039,1
17065,039,1
17066,039,1
17067,039,1
17068,039,1
17069,039,1
17070,039,1
17071,039,1
17072,039,1
17073,039,1
17074,039,1
17075,039,1
17076,039,1
17077,039,1
17078,039,1
17079,039,1
17080,039,1
17081,039,1
17082,039,1
17083,039,1
17084,039,1
17085,039,1
17086,039,1
17087,039,1
17088,039,1
17089,039,1
17090,039,1
17091,039,1
17092,039,1
17093,039,1
17094,039,1
17095,039,1
17096,039,1
17097,039,1
17098,039,1
17099,039,1
17100,039,1
17101,039,1
17102,039,1
17103,039,1
17104,039,1
17105,039,1
17106,039,1
17107,039,1
17108,039,1
17109,039,1
17110,039,1
17111,039,1
17112,039,1
17113,039,1
17114,039,1
17115,039,1
17116,039,1
17117,039,1
17118,039,1
17119,039,1
17120,039,1
17121,039,1
17122,039,1
17123,039,1
17124,039,1
17125,039,1
17126,039,1
17127,039,1
17128,039,1
17129,039,1
17130,039,1
17131,039,1
17132,039,1
17133,039,1
17134,039,1
17135,039,1
17136,039,1
17137,039,1
17138,039,1
17139,039,1
17140,039,1
17141,039,1
17142,039,1
17143,039,1
17144,039,1
17145,039,1
17146,039,1
17147,039,1
17148,039,1
17149,039,1
17150,039,1
17151,039,1
17152,039,1
17153,039,1
17154,039,1
17155,039,1
17156,039,1
17157,039,1
17158,039,1
17159,039,1
17160,039,1
17161,039,1
17162,039,1
17163,039,1
17164,039,1
17165,039,1
17166,039,1
17167,039,1
17168,039,1
17169,039,1
17170,039,1
17171,039,1
17172,039,1
17173,039,1
17174,039,1
17175,039,1
17176,039,1
17177,039,1
17178,039,1
17179,039,1
17180,039,1
17181,039,1
17182,039,1
17183,039,1
17184,039,1
17185,039,1
17186,039,1
17187,039,1
17188,039,1
17189,039,1
17190,039,1
17191,039,1
17192,039,1
17193,039,1
17194,039,1
17195,039,1
17196,039,1
17197,039,1
17198,039,1
17199,039,1
17200,039,1
17201,039,1
17202,039,1
17203,039,1
17204,039,1
17205,039,1
17206,039,1
17207,039,1
17208,039,1
17209,039,1
17210,039,1
17211,039,1
17212,039,1
17213,039,1
17214,039,1
17215,039,1
17216,039,1
17217,039,1
17218,039,1
17219,039,1
17220,039,1
17221,039,1
17222,039,1
17223,039,1
17224,039,1
17225,039,1
17226,039,1
17227,039,1
17228,039,1
17229,039,1
17230,039,1
17231,039,1
17232,039,1
17233,039,1
17234,039,1
17235,039,1
17236,039,1
17237,039,1
17238,039,1
17239,039,1
17240,039,1
17241,039,1
17242,039,1
17243,039,1
17244,039,1
17245,039,1
17246,039,1
17247,039,1
17248,039,1
17249,039,1
17250,039,1
17251,039,1
17252,039,1
17253,039,1
17254,039,1
17255,039,1
17256,039,1
17257,039,1
17258,039,1
17259,039,1
17260,039,1
17261,039,1
17262,039,1
17263,039,1
17264,039,1
17265,039,1
17266,039,1
17267,039,1
17268,039,1
17269,039,1
17270,039,1
17271,039,1
17272,039,1
17273,039,1
17274,039,1
17275,039,1
17276,039,1
17277,039,1
17278,039,1
17279,039,1
17280,039,1
17281,039,1
17282,039,1
17283,039,1
17284,039,1
17285,039,1
17286,039,1
17287,039,1
17288,039,1
17289,039,1
17290,039,1
17291,039,1
17292,039,1
17293,039,1
17294,039,1
17295,039,1
17296,039,1
17297,039,1
17298,039,1
17299,039,1
17300,039,1
17301,039,1
17302,039,1
17303,039,1
17304,039,1
17305,039,1
17306,039,1
17307,039,1
17308,039,1
17309,039,1
17310,039,1
17311,039,1
17312,039,1
17313,039,1
17314,039,1
17315,039,1
17316,039,1
17317,039,1
17318,039,1
17319,039,1
17320,039,1
17321,039,1
17322,039,1
17323,039,1
17324,039,1
17325,039,1
17326,039,1
17327,039,1
17328,039,1
17329,039,1
17330,039,1
17331,039,1
17332,039,1
17333,039,1
17334,039,1
17335,039,1
17336,039,1
17337,039,1
17338,039,1
17339,039,1
17340,039,1
17341,039,1
17342,039,1
17343,039,1
17344,039,1
17345,039,1
17346,039,1
17347,039,1
17348,039,1
17349,039,1
17350,039,1
17351,039,1
17352,039,1
17353,039,1
17354,039,1
17355,039,1
17356,039,1
17357,039,1
17358,039,1
17359,039,1
17360,039,1
17361,039,1
17362,039,1
17363,039,1
17364,039,1
17365,039,1
17366,039,1
17367,039,1
17368,039,1
17369,039,1
17370,039,1
17371,039,1
17372,039,1
17373,039,1
17374,039,1
17375,039,1
17376,039,1
17377,039,1
17378,039,1
17379,039,1
17380,039,1
17381,039,1
17382,039,1
17383,039,1
17384,039,1
17385,039,1
17386,039,1
17387,039,1
17388,039,1
17389,039,1
17390,039,1
17391,039,1
17392,039,1
17393,039,1
17394,039,1
17395,039,1
17396,039,1
17397,039,1
17398,039,1
17399,039,1
17400,039,1
17401,039,1
17402,039,1
17403,039,1
17404,039,1
17405,039,1
17406,039,1
17407,039,1
17408,039,1
17409,039,1
17410,039,1
17411,040,1
17412,040,1
17413,040,1
17414,040,1
17415,040,1
17416,040,1
17417,040,1
17418,040,1
17419,040,1
17420,040,1
17421,040,1
17422,040,1
17423,040,1
17424,040,1
17425,040,1
17426,040,1
17427,040,1
17428,040,1
17429,040,1
17430,040,1
17431,040,1
17432,040,1
17433,040,1
17434,040,1
17435,040,1
17436,040,1
17437,040,1
17438,040,1
17439,040,1
17440,040,1
17441,040,1
17442,040,1
17443,040,1
17444,040,1
17445,040,1
17446,040,1
17447,040,1
17448,040,1
17449,040,1
17450,040,1
17451,040,1
17452,040,1
17453,040,1
17454,040,1
17455,040,1
17456,040,1
17457,040,1
17458,040,1
17459,040,1
17460,040,1
17461,040,1
17462,040,1
17463,040,1
17464,040,1
17465,040,1
17466,040,1
17467,040,1
17468,040,1
17469,040,1
17470,040,1
17471,040,1
17472,040,1
17473,040,1
17474,040,1
17475,040,1
17476,040,1
17477,040,1
17478,040,1
17479,040,1
17480,040,1
17481,040,1
17482,040,1
17483,040,1
17484,040,1
17485,040,1
17486,040,1
17487,040,1
17488,040,1
17489,040,1
17490,040,1
17491,040,1
17492,040,1
17493,040,1
17494,040,1
17495,040,1
17496,040,1
17497,040,1
17498,040,1
17499,040,1
17500,040,1
17501,040,1
17502,040,1
17503,040,1
17504,040,1
17505,040,1
17506,040,1
17507,040,1
17508,040,1
17509,040,1
17510,040,1
17511,040,1
17512,040,1
17513,040,1
17514,040,1
17515,040,1
17516,040,1
17517,040,1
17518,040,1
17519,040,1
17520,040,1
17521,040,1
17522,040,1
17523,040,1
17524,040,1
17525,040,1
17526,040,1
17527,040,1
17528,040,1
17529,040,1
17530,040,1
17531,040,1
17532,040,1
17533,040,1
17534,040,1
17535,040,1
17536,040,1
17537,040,1
17538,040,1
17539,040,1
17540,040,1
17541,040,1
17542,040,1
17543,040,1
17544,040,1
17545,040,1
17546,040,1
17547,040,1
17548,040,1
17549,040,1
17550,040,1
17551,040,1
17552,040,1
17553,040,1
17554,040,1
17555,040,1
17556,040,1
17557,040,1
17558,040,1
17559,040,1
17560,040,1
17561,040,1
17562,040,1
17563,040,1
17564,040,1
17565,040,1
17566,040,1
17567,040,1
17568,040,1
17569,040,1
17570,040,1
17571,040,1
17572,040,1
17573,040,1
17574,040,1
17575,040,1
17576,040,1
17577,040,1
17578,040,1
17579,040,1
17580,040,1
17581,040,1
17582,040,1
17583,040,1
17584,040,1
17585,040,1
17586,040,1
17587,040,1
17588,040,1
17589,040,1
17590,040,1
17591,040,1
17592,040,1
17593,040,1
17594,040,1
17595,040,1
17596,040,1
17597,040,1
17598,040,1
17599,040,1
17600,040,1
17601,040,1
17602,040,1
17603,040,1
17604,040,1
17605,040,1
17606,040,1
17607,040,1
17608,040,1
17609,040,1
17610,040,1
17611,040,1
17612,040,1
17613,040,1
17614,040,1
17615,040,1
17616,040,1
17617,040,1
17618,040,1
17619,040,1
17620,040,1
17621,040,1
17622,040,1
17623,040,1
17624,040,1
17625,040,1
17626,040,1
17627,040,1
17628,040,1
17629,040,1
17630,040,1
17631,040,1
17632,040,1
17633,040,1
17634,040,1
17635,040,1
17636,040,1
17637,040,1
17638,040,1
17639,040,1
17640,040,1
17641,040,1
17642,040,1
17643,040,1
17644,040,1
17645,040,1
17646,040,1
17647,040,1
17648,040,1
17649,040,1
17650,040,1
17651,040,1
17652,040,1
17653,040,1
17654,040,1
17655,040,1
17656,040,1
17657,040,1
17658,040,1
17659,040,1
17660,040,1
17661,040,1
17662,040,1
17663,040,1
17664,040,1
17665,040,1
17666,040,1
17667,040,1
17668,040,1
17669,040,1
17670,040,1
17671,040,1
17672,040,1
17673,040,1
17674,040,1
17675,040,1
17676,040,1
17677,040,1
17678,040,1
17679,040,1
17680,040,1
17681,040,1
17682,040,1
17683,040,1
17684,040,1
17685,040,1
17686,040,1
17687,040,1
17688,040,1
17689,040,1
17690,040,1
17691,040,1
17692,040,1
17693,040,1
17694,040,1
17695,040,1
17696,040,1
17697,040,1
17698,040,1
17699,040,1
17700,040,1
17701,040,1
17702,040,1
17703,040,1
17704,040,1
17705,040,1
17706,040,1
17707,040,1
17708,040,1
17709,040,1
17710,040,1
17711,040,1
17712,040,1
17713,040,1
17714,040,1
17715,040,1
17716,040,1
17717,040,1
17718,040,1
17719,040,1
17720,040,1
17721,040,1
17722,040,1
17723,040,1
17724,040,1
17725,040,1
17726,040,1
17727,040,1
17728,040,1
17729,040,1
17730,040,1
17731,040,1
17732,040,1
17733,040,1
17734,040,1
17735,040,1
17736,040,1
17737,040,1
17738,040,1
17739,040,1
17740,040,1
17741,040,1
17742,040,1
17743,040,1
17744,040,1
17745,040,1
17746,040,1
17747,040,1
17748,040,1
17749,040,1
17750,040,1
17751,040,1
17752,040,1
17753,040,1
17754,040,1
17755,040,1
17756,040,1
17757,040,1
17758,040,1
17759,040,1
17760,040,1
17761,040,1
17762,040,1
17763,040,1
17764,040,1
17765,040,1
17766,040,1
17767,040,1
17768,040,1
17769,040,1
17770,040,1
17771,040,1
17772,040,1
17773,040,1
17774,040,1
17775,040,1
17776,040,1
17777,040,1
17778,040,1
17779,040,1
17780,040,1
17781,040,1
17782,040,1
17783,040,1
17784,040,1
17785,040,1
17786,040,1
17787,040,1
17788,040,1
17789,040,1
17790,040,1
17791,040,1
17792,040,1
17793,040,1
17794,040,1
17795,040,1
17796,040,1
17797,040,1
17798,040,1
17799,040,1
17800,040,1
17801,040,1
17802,040,1
17803,040,1
17804,040,1
17805,040,1
17806,040,1
17807,040,1
17808,040,1
17809,040,1
17810,040,1
17811,040,1
17812,040,1
17813,040,1
17814,040,1
17815,040,1
17816,040,1
17817,040,1
17818,040,1
17819,040,1
17820,040,1
17821,040,1
17822,040,1
17823,040,1
17824,040,1
17825,040,1
17826,040,1
17827,040,1
17828,040,1
17829,040,1
17830,040,1
17831,040,1
17832,040,1
17833,040,1
17834,040,1
17835,040,1
17836,040,1
17837,040,1
17838,040,1
17839,040,1
17840,040,1
17841,040,1
17842,040,1
17843,040,1
17844,040,1
17845,040,1
17846,040,1
17847,040,1
17848,040,1
17849,040,1
17850,040,1
17851,040,1
17852,040,1
17853,040,1
17854,040,1
17855,040,1
17856,040,1
17857,040,1
17858,040,1
17859,040,1
17860,040,1
17861,040,1
17862,040,1
17863,040,1
17864,040,1
17865,040,1
17866,040,1
17867,040,1
17868,040,1
17869,040,1
17870,040,1
17871,040,1
17872,040,1
17873,040,1
17874,040,1
17875,040,1
17876,040,1
17877,040,1
17878,040,1
17879,040,1
17880,040,1
17881,040,1
17882,040,1
17883,040,1
17884,040,1
17885,040,1
17886,040,1
17887,040,1
17888,040,1
17889,040,1
17890,040,1
17891,040,1
17892,040,1
17893,040,1
17894,040,1
17895,040,1
17896,040,1
17897,040,1
17898,040,1
17899,041,1
17900,041,1
17901,041,1
17902,041,1
17903,041,1
17904,041,1
17905,041,1
17906,041,1
17907,041,1
17908,041,1
17909,041,1
17910,041,1
17911,041,1
17912,041,1
17913,041,1
17914,041,1
17915,041,1
17916,041,1
17917,041,1
17918,041,1
17919,041,1
17920,041,1
17921,041,1
17922,041,1
17923,041,1
17924,041,1
17925,041,1
17926,041,1
17927,041,1
17928,041,1
17929,041,1
17930,041,1
17931,041,1
17932,041,1
17933,041,1
17934,041,1
17935,041,1
17936,041,1
17937,041,1
17938,041,1
17939,041,1
17940,041,1
17941,041,1
17942,041,1
17943,041,1
17944,041,1
17945,041,1
17946,041,1
17947,041,1
17948,041,1
17949,041,1
17950,041,1
17951,041,1
17952,041,1
17953,041,1
17954,041,1
17955,041,1
17956,041,1
17957,041,1
17958,041,1
17959,041,1
17960,041,1
17961,041,1
17962,041,1
17963,041,1
17964,041,1
17965,041,1
17966,041,1
17967,041,1
17968,041,1
17969,041,1
17970,041,1
17971,041,1
17972,041,1
17973,041,1
17974,041,1
17975,041,1
17976,041,1
17977,041,1
17978,041,1
17979,041,1
17980,041,1
17981,041,1
17982,041,1
17983,041,1
17984,041,1
17985,041,1
17986,041,1
17987,041,1
17988,041,1
17989,041,1
17990,041,1
17991,041,1
17992,041,1
17993,041,1
17994,041,1
17995,041,1
17996,041,1
17997,041,1
17998,041,1
17999,041,1
18000,041,1
18001,041,1
18002,041,1
18003,041,1
18004,041,1
18005,041,1
18006,041,1
18007,041,1
18008,041,1
18009,041,1
18010,041,1
18011,041,1
18012,041,1
18013,041,1
18014,041,1
18015,041,1
18016,041,1
18017,041,1
18018,041,1
18019,041,1
18020,041,1
18021,041,1
18022,041,1
18023,041,1
18024,041,1
18025,041,1
18026,041,1
18027,041,1
18028,041,1
18029,041,1
18030,041,1
18031,041,1
18032,041,1
18033,041,1
18034,041,1
18035,041,1
18036,041,1
18037,041,1
18038,041,1
18039,041,1
18040,041,1
18041,041,1
18042,041,1
18043,041,1
18044,041,1
18045,041,1
18046,041,1
18047,041,1
18048,041,1
18049,041,1
18050,041,1
18051,041,1
18052,041,1
18053,041,1
18054,041,1
18055,041,1
18056,041,1
18057,041,1
18058,041,1
18059,041,1
18060,041,1
18061,041,1
18062,041,1
18063,041,1
18064,041,1
18065,041,1
18066,041,1
18067,041,1
18068,041,1
18069,041,1
18070,041,1
18071,041,1
18072,041,1
18073,041,1
18074,041,1
18075,041,1
18076,041,1
18077,041,1
18078,041,1
18079,041,1
18080,041,1
18081,041,1
18082,041,1
18083,041,1
18084,041,1
18085,041,1
18086,041,1
18087,041,1
18088,041,1
18089,041,1
18090,041,1
18091,041,1
18092,041,1
18093,041,1
18094,041,1
18095,041,1
18096,041,1
18097,041,1
18098,041,1
18099,041,1
18100,041,1
18101,041,1
18102,041,1
18103,041,1
18104,041,1
18105,041,1
18106,041,1
18107,041,1
18108,041,1
18109,041,1
18110,041,1
18111,041,1
18112,041,1
18113,041,1
18114,041,1
18115,041,1
18116,041,1
18117,041,1
18118,041,1
18119,041,1
18120,041,1
18121,041,1
18122,041,1
18123,041,1
18124,041,1
18125,041,1
18126,041,1
18127,041,1
18128,041,1
18129,041,1
18130,041,1
18131,041,1
18132,041,1
18133,041,1
18134,041,1
18135,041,1
18136,041,1
18137,041,1
18138,041,1
18139,041,1
18140,041,1
18141,041,1
18142,041,1
18143,041,1
18144,041,1
18145,041,1
18146,041,1
18147,041,1
18148,041,1
18149,041,1
18150,041,1
18151,041,1
18152,041,1
18153,041,1
18154,041,1
18155,041,1
18156,041,1
18157,041,1
18158,041,1
18159,041,1
18160,041,1
18161,041,1
18162,041,1
18163,041,1
18164,041,1
18165,041,1
18166,041,1
18167,041,1
18168,041,1
18169,041,1
18170,041,1
18171,041,1
18172,041,1
18173,041,1
18174,041,1
18175,041,1
18176,041,1
18177,041,1
18178,041,1
18179,041,1
18180,041,1
18181,041,1
18182,041,1
18183,041,1
18184,041,1
18185,041,1
18186,041,1
18187,041,1
18188,041,1
18189,041,1
18190,041,1
18191,041,1
18192,041,1
18193,041,1
18194,041,1
18195,041,1
18196,041,1
18197,041,1
18198,041,1
18199,041,1
18200,041,1
18201,041,1
18202,041,1
18203,041,1
18204,041,1
18205,041,1
18206,041,1
18207,041,1
18208,041,1
18209,041,1
18210,041,1
18211,041,1
18212,041,1
18213,041,1
18214,041,1
18215,041,1
18216,041,1
18217,041,1
18218,041,1
18219,041,1
18220,041,1
18221,041,1
18222,041,1
18223,041,1
18224,041,1
18225,041,1
18226,041,1
18227,041,1
18228,041,1
18229,041,1
18230,041,1
18231,041,1
18232,041,1
18233,041,1
18234,041,1
18235,041,1
18236,041,1
18237,041,1
18238,041,1
18239,041,1
18240,041,1
18241,041,1
18242,041,1
18243,041,1
18244,041,1
18245,041,1
18246,041,1
18247,041,1
18248,041,1
18249,041,1
18250,041,1
18251,041,1
18252,041,1
18253,041,1
18254,041,1
18255,041,1
18256,041,1
18257,041,1
18258,041,1
18259,041,1
18260,041,1
18261,041,1
18262,041,1
18263,041,1
18264,041,1
18265,041,1
18266,041,1
18267,041,1
18268,041,1
18269,041,1
18270,041,1
18271,041,1
18272,041,1
18273,041,1
18274,041,1
18275,041,1
18276,041,1
18277,041,1
18278,041,1
18279,041,1
18280,041,1
18281,041,1
18282,041,1
18283,041,1
18284,041,1
18285,041,1
18286,041,1
18287,041,1
18288,041,1
18289,041,1
18290,041,1
18291,041,1
18292,041,1
18293,041,1
18294,043,1
18295,043,1
18296,043,1
18297,043,1
18298,043,1
18299,043,1
18300,043,1
18301,043,1
18302,043,1
18303,043,1
18304,043,1
18305,043,1
18306,043,1
18307,043,1
18308,043,1
18309,043,1
18310,043,1
18311,043,1
18312,043,1
18313,043,1
18314,043,1
18315,043,1
18316,043,1
18317,043,1
18318,043,1
18319,043,1
18320,043,1
18321,043,1
18322,043,1
18323,043,1
18324,043,1
18325,043,1
18326,043,1
18327,043,1
18328,043,1
18329,043,1
18330,043,1
18331,043,1
18332,043,1
18333,043,1
18334,043,1
18335,043,1
18336,043,1
18337,043,1
18338,043,1
18339,043,1
18340,043,1
18341,043,1
18342,043,1
18343,043,1
18344,043,1
18345,043,1
18346,043,1
18347,043,1
18348,043,1
18349,043,1
18350,043,1
18351,043,1
18352,043,1
18353,043,1
18354,043,1
18355,043,1
18356,043,1
18357,043,1
18358,043,1
18359,043,1
18360,043,1
18361,043,1
18362,043,1
18363,043,1
18364,043,1
18365,043,1
18366,043,1
18367,043,1
18368,043,1
18369,043,1
18370,043,1
18371,043,1
18372,043,1
18373,043,1
18374,043,1
18375,043,1
18376,043,1
18377,043,1
18378,043,1
18379,043,1
18380,043,1
18381,043,1
18382,043,1
18383,043,1
18384,043,1
18385,043,1
18386,043,1
18387,043,1
18388,043,1
18389,043,1
18390,043,1
18391,043,1
18392,043,1
18393,043,1
18394,043,1
18395,043,1
18396,043,1
18397,043,1
18398,043,1
18399,043,1
18400,043,1
18401,043,1
18402,043,1
18403,043,1
18404,043,1
18405,043,1
18406,043,1
18407,043,1
18408,043,1
18409,043,1
18410,043,1
18411,043,1
18412,043,1
18413,043,1
18414,043,1
18415,043,1
18416,043,1
18417,043,1
18418,043,1
18419,043,1
18420,043,1
18421,043,1
18422,043,1
18423,043,1
18424,043,1
18425,043,1
18426,043,1
18427,043,1
18428,043,1
18429,043,1
18430,043,1
18431,043,1
18432,043,1
18433,043,1
18434,043,1
18435,043,1
18436,043,1
18437,043,1
18438,043,1
18439,043,1
18440,043,1
18441,043,1
18442,043,1
18443,043,1
18444,043,1
18445,043,1
18446,043,1
18447,043,1
18448,043,1
18449,043,1
18450,043,1
18451,043,1
18452,043,1
18453,043,1
18454,043,1
18455,043,1
18456,043,1
18457,043,1
18458,043,1
18459,043,1
18460,043,1
18461,043,1
18462,043,1
18463,043,1
18464,043,1
18465,043,1
18466,043,1
18467,043,1
18468,043,1
18469,043,1
18470,043,1
18471,043,1
18472,043,1
18473,043,1
18474,043,1
18475,043,1
18476,043,1
18477,043,1
18478,043,1
18479,043,1
18480,043,1
18481,043,1
18482,043,1
18483,043,1
18484,043,1
18485,043,1
18486,043,1
18487,043,1
18488,043,1
18489,043,1
18490,043,1
18491,043,1
18492,043,1
18493,043,1
18494,043,1
18495,043,1
18496,043,1
18497,043,1
18498,043,1
18499,043,1
18500,043,1
18501,043,1
18502,043,1
18503,043,1
18504,043,1
18505,043,1
18506,043,1
18507,043,1
18508,043,1
18509,043,1
18510,043,1
18511,043,1
18512,043,1
18513,043,1
18514,043,1
18515,043,1
18516,043,1
18517,043,1
18518,043,1
18519,043,1
18520,043,1
18521,043,1
18522,043,1
18523,043,1
18524,043,1
18525,043,1
18526,043,1
18527,043,1
18528,043,1
18529,043,1
18530,043,1
18531,043,1
18532,043,1
18533,043,1
18534,043,1
18535,043,1
18536,043,1
18537,043,1
18538,043,1
18539,043,1
18540,043,1
18541,043,1
18542,043,1
18543,043,1
18544,043,1
18545,043,1
18546,043,1
18547,043,1
18548,043,1
18549,043,1
18550,043,1
18551,043,1
18552,043,1
18553,043,1
18554,043,1
18555,043,1
18556,043,1
18557,043,1
18558,043,1
18559,043,1
18560,043,1
18561,043,1
18562,043,1
18563,043,1
18564,043,1
18565,043,1
18566,043,1
18567,043,1
18568,043,1
18569,043,1
18570,043,1
18571,043,1
18572,043,1
18573,043,1
18574,043,1
18575,043,1
18576,043,1
18577,043,1
18578,043,1
18579,043,1
18580,043,1
18581,043,1
18582,043,1
18583,043,1
18584,043,1
18585,043,1
18586,043,1
18587,043,1
18588,043,1
18589,043,1
18590,043,1
18591,043,1
18592,043,1
18593,043,1
18594,043,1
18595,043,1
18596,043,1
18597,043,1
18598,043,1
18599,043,1
18600,043,1
18601,043,1
18602,043,1
18603,043,1
18604,043,1
18605,043,1
18606,043,1
18607,043,1
18608,043,1
18609,043,1
18610,043,1
18611,043,1
18612,043,1
18613,043,1
18614,043,1
18615,043,1
18616,043,1
18617,043,1
18618,043,1
18619,043,1
18620,043,1
18621,043,1
18622,043,1
18623,043,1
18624,043,1
18625,043,1
18626,043,1
18627,043,1
18628,043,1
18629,043,1
18630,043,1
18631,043,1
18632,043,1
18633,043,1
18634,043,1
